,방송일시,노출(분),마더코드,상품코드,상품명,상품군,판매단가,취급액,날짜,이익,누적노출
533,2019-01-07 01:40:00,20,100221,200772,도네이 여성 터틀넥 스웨터 4종,의류,49000,6657000,2019-01-07 00:00:00,6657000,60
536,2019-01-07 06:40:00,20,100194,200650,레이프릴 더블엑스 매직니퍼팬티(FW리뉴얼),속옷,39000,10578000,2019-01-07 00:00:00,10578000,60
539,2019-01-07 07:40:00,20,100774,202261,엘렌실라 달팽이크림(콜라겐5+팩트3),이미용,79000,23478000,2019-01-07 00:00:00,23478000,60
542,2019-01-07 08:40:00,20,100816,202404,보코 리버시블 무스탕,의류,79000,20813000,2019-01-07 00:00:00,20813000,60
545,2019-01-07 09:40:00,20,100074,200197,비버리힐스폴로클럽 남성기초세트(2018FW골드),이미용,39800,44086000,2019-01-07 00:00:00,44086000,60
547,2019-01-07 10:30:00,30,100305,200970,오모떼 360도 텐션업 레이스 패키지 시즌4,속옷,109000,39476000,2019-01-07 00:00:00,39476000,60
559,2019-01-07 11:40:00,20,100765,202237,일시불 린나이 간편쿡 자동불꽃조절 가스레인지 2구,주방,208000,8096000,2019-01-07 00:00:00,8096000,60
556,2019-01-07 11:40:00,20,100765,202230,무이자 린나이 간편쿡 자동불꽃조절 가스레인지 3구,주방,238000,23158000,2019-01-07 00:00:00,23158000,60
557,2019-01-07 11:40:00,20,100765,202238,일시불 린나이 간편쿡 자동불꽃조절 가스레인지 3구,주방,228000,17684000,2019-01-07 00:00:00,17684000,60
558,2019-01-07 11:40:00,20,100765,202229,무이자 린나이 간편쿡 자동불꽃조절 가스레인지 2구,주방,218000,9252000,2019-01-07 00:00:00,9252000,60
570,2019-01-07 12:40:00,20,100837,202456,(도냄)무이자 쿠쿠전기밥솥 6인용,주방,208000,8187000,2019-01-07 00:00:00,8187000,60
569,2019-01-07 12:40:00,20,100837,202458,(도냄)일시불 쿠쿠전기밥솥 10인용,주방,208000,18531000,2019-01-07 00:00:00,18531000,60
568,2019-01-07 12:40:00,20,100837,202455,(도냄)무이자 쿠쿠전기밥솥 10인용,주방,218000,23298000,2019-01-07 00:00:00,23298000,60
571,2019-01-07 12:40:00,20,100837,202457,(도냄)일시불  쿠쿠전기밥솥 6인용,주방,198000,7791000,2019-01-07 00:00:00,7791000,60
574,2019-01-07 13:40:00,20,100199,200670,소들녘 소 갈비탕,농수축,50900,41340000,2019-01-07 00:00:00,41340000,60
577,2019-01-07 14:40:00,20,100255,200868,한일 대용량 스텐 분쇄믹서기,주방,109800,48200000,2019-01-07 00:00:00,48200000,60
580,2019-01-07 15:40:00,20,100849,202512,멋진밥상 흥양농협 햅쌀 20kg,농수축,61000,52116000,2019-01-07 00:00:00,52116000,60
583,2019-01-07 16:40:00,20,100253,200864,안동간고등어 20팩,농수축,30900,55131000,2019-01-07 00:00:00,55131000,60
586,2019-01-07 17:40:00,20,100088,200236,에코라믹 통주물 스톤 냄비세트,주방,60900,45147000,2019-01-07 00:00:00,45147000,60
589,2019-01-07 18:40:00,20,100435,201350,우리바다 손질왕꼬막 24팩,농수축,39900,90143000,2019-01-07 00:00:00,90143000,60
592,2019-01-07 19:40:00,20,100501,201514,노비타 스마트 비데,생활용품,189000,88450000,2019-01-07 00:00:00,88450000,60
601,2019-01-07 20:40:00,20,100610,201880,푸마 드라이셀라인 뉴 런닝 9종,속옷,89000,4540000,2019-01-07 00:00:00,4540000,60
600,2019-01-07 20:40:00,20,100610,201862,푸마 INNO 심리스 롱드로즈 7종,속옷,89000,3381000,2019-01-07 00:00:00,3381000,60
599,2019-01-07 20:40:00,20,100610,201901,푸마 코튼 라이크라 드로즈 12종,속옷,89000,44651000,2019-01-07 00:00:00,44651000,60
607,2019-01-07 21:40:00,20,100150,200465,무이자 LG 통돌이 세탁기,가전,489000,41259000,2019-01-07 00:00:00,41259000,60
606,2019-01-07 21:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,49680000,2019-01-07 00:00:00,49680000,60
610,2019-01-07 22:40:00,20,100718,202108,로베르타 디 까메리노 올레이스 지퍼브라팬티,속옷,89900,48373000,2019-01-07 00:00:00,48373000,60
612,2019-01-07 23:30:00,30,100271,200896,헤스티지 엘레나 라쿤양가죽 콤비 롱코트,의류,299000,56199000,2019-01-07 00:00:00,56199000,60
618,2019-01-08 00:40:00,20,100251,200855,K-SWISS 여성기모티셔츠 5종,의류,69000,11701000,2019-01-08 00:00:00,11701000,60
617,2019-01-08 00:40:00,20,100251,200842,K-SWISS 남성기모티셔츠 5종,의류,69000,27945000,2019-01-08 00:00:00,27945000,60
621,2019-01-08 01:40:00,20,100613,201894,푸마 웜셀 기모 치마레깅스 3종,속옷,59000,14892000,2019-01-08 00:00:00,14892000,60
624,2019-01-08 06:40:00,20,100267,200883,스칼프솔루션 트리트먼트 패키지,이미용,50900,14613000,2019-01-08 00:00:00,14613000,60
627,2019-01-08 07:40:00,20,100761,202216,마담팰리스 웜기모 롱베스트 3종세트,의류,39900,15847000,2019-01-08 00:00:00,15847000,60
629,2019-01-08 08:30:00,30,100445,202281,쿠미투니카 하이서포트 심리스  란쥬&팬티,속옷,79900,43221000,2019-01-08 00:00:00,43221000,60
632,2019-01-08 09:40:00,20,100774,202261,엘렌실라 달팽이크림(콜라겐5+팩트3),이미용,79000,31224000,2019-01-08 00:00:00,31224000,60
644,2019-01-08 10:40:00,20,100837,202457,(도냄)일시불  쿠쿠전기밥솥 6인용,주방,198000,7795000,2019-01-08 00:00:00,7795000,60
641,2019-01-08 10:40:00,20,100837,202455,(도냄)무이자 쿠쿠전기밥솥 10인용,주방,218000,25616000,2019-01-08 00:00:00,25616000,60
642,2019-01-08 10:40:00,20,100837,202458,(도냄)일시불 쿠쿠전기밥솥 10인용,주방,208000,28140000,2019-01-08 00:00:00,28140000,60
643,2019-01-08 10:40:00,20,100837,202456,(도냄)무이자 쿠쿠전기밥솥 6인용,주방,208000,6700000,2019-01-08 00:00:00,6700000,60
646,2019-01-08 11:30:00,30,100305,200988,오모떼 프런트후크 데오브라 시즌2,속옷,59000,64230000,2019-01-08 00:00:00,64230000,60
649,2019-01-08 12:40:00,20,100844,202491,하늘내린 용대리황태10미,농수축,32900,47369000,2019-01-08 00:00:00,47369000,60
652,2019-01-08 13:40:00,20,100582,201788,천연담아 명품다시팩 100포,농수축,39900,40205000,2019-01-08 00:00:00,40205000,60
655,2019-01-08 14:40:00,20,100849,202512,멋진밥상 흥양농협 햅쌀 20kg,농수축,61000,41662000,2019-01-08 00:00:00,41662000,60
658,2019-01-08 15:40:00,20,100832,202444,청정수산 완도활전복 35미,농수축,59900,49725000,2019-01-08 00:00:00,49725000,60
661,2019-01-08 16:40:00,20,100231,200819,키친플라워 대용량 디지털 에어프라이어 5L,주방,89800,55170000,2019-01-08 00:00:00,55170000,60
664,2019-01-08 17:40:00,20,100801,202365,바다먹자 국내산 손질꽃게 7팩,농수축,59900,45476000,2019-01-08 00:00:00,45476000,60
673,2019-01-08 18:40:00,20,100448,202098,일시불 쿠첸 풀스텐 압력밥솥 10인용 (A1),주방,158000,28264000,2019-01-08 00:00:00,28264000,60
674,2019-01-08 18:40:00,20,100448,202093,무이자 쿠첸 풀스텐 압력밥솥 10인용(A1),주방,168000,10666000,2019-01-08 00:00:00,10666000,60
676,2019-01-08 18:40:00,20,100448,202095,무이자 쿠첸 풀스텐 압력밥솥 6인용(A1),주방,158000,1709000,2019-01-08 00:00:00,1709000,60
675,2019-01-08 18:40:00,20,100448,202100,일시불 쿠첸 풀스텐 압력밥솥 6인용(A1),주방,148000,8839000,2019-01-08 00:00:00,8839000,60
685,2019-01-08 19:40:00,20,100610,201865,푸마 NEW 트렁크 패키지,속옷,89000,4089000,2019-01-08 00:00:00,4089000,60
683,2019-01-08 19:40:00,20,100610,201860,푸마 INNO 심리스 드로즈 (6차),속옷,89000,32945000,2019-01-08 00:00:00,32945000,60
684,2019-01-08 19:40:00,20,100610,201861,푸마 INNO 심리스 롱드로즈 (1차),속옷,89000,7396000,2019-01-08 00:00:00,7396000,60
688,2019-01-08 20:40:00,20,100322,201479,국내산 손질갑오징어 8팩,농수축,49900,100341000,2019-01-08 00:00:00,100341000,60
702,2019-01-08 21:40:00,20,100148,200432,무이자 LG 울트라HD TV 55UK6800HNC,가전,1440000,7008000,2019-01-08 00:00:00,7008000,60
706,2019-01-08 21:40:00,20,100148,200451,무이자 LG 울트라HD TV 70UK7400KNA,가전,2990000,7274000,2019-01-08 00:00:00,7274000,60
701,2019-01-08 21:40:00,20,100148,200499,일시불 LG 울트라HD TV 55UK6800HNC,가전,1300000,3177000,2019-01-08 00:00:00,3177000,60
705,2019-01-08 21:40:00,20,100148,200518,일시불 LG 울트라HD TV 70UK7400KNA,가전,2700000,50000,2019-01-08 00:00:00,50000,60
704,2019-01-08 21:40:00,20,100148,200441,무이자 LG 울트라HD TV 65UK6800HNC,가전,2130000,41214000,2019-01-08 00:00:00,41214000,60
703,2019-01-08 21:40:00,20,100148,200508,일시불 LG 울트라HD TV 65UK6800HNC,가전,1900000,45893000,2019-01-08 00:00:00,45893000,60
709,2019-01-08 22:40:00,20,100049,202044,마리노블 밍크 롱코트,의류,499000,42838000,2019-01-08 00:00:00,42838000,60
712,2019-01-08 23:40:00,20,100664,202004,크로커다일 풀커버 레이스 브라팬티 4세트,속옷,79900,44773000,2019-01-08 00:00:00,44773000,60
715,2019-01-09 00:40:00,20,100342,201059,아리스토우 남성기모티셔츠5종,의류,39900,31787000,2019-01-09 00:00:00,31787000,60
720,2019-01-09 01:40:00,20,100293,200952,일시불[가이거] 제니스시계 주얼리세트,잡화,129000,11342000,2019-01-09 00:00:00,11342000,60
721,2019-01-09 01:40:00,20,100293,200949,무이자[가이거] 제니스시계 주얼리세트,잡화,139000,9198000,2019-01-09 00:00:00,9198000,60
724,2019-01-09 06:40:00,20,100816,202404,보코 리버시블 무스탕,의류,79000,13562000,2019-01-09 00:00:00,13562000,60
727,2019-01-09 07:40:00,20,100315,201002,(직매입) 종근당건강 아이클리어 루테인,건강기능,69000,27691000,2019-01-09 00:00:00,27691000,60
730,2019-01-09 08:40:00,20,100194,200650,레이프릴 더블엑스 매직니퍼팬티(FW리뉴얼),속옷,39000,29183000,2019-01-09 00:00:00,29183000,60
741,2019-01-09 09:40:00,20,100765,202229,무이자 린나이 간편쿡 자동불꽃조절 가스레인지 2구,주방,218000,4278000,2019-01-09 00:00:00,4278000,60
742,2019-01-09 09:40:00,20,100765,202237,일시불 린나이 간편쿡 자동불꽃조절 가스레인지 2구,주방,208000,4077000,2019-01-09 00:00:00,4077000,60
739,2019-01-09 09:40:00,20,100765,202230,무이자 린나이 간편쿡 자동불꽃조절 가스레인지 3구,주방,238000,19337000,2019-01-09 00:00:00,19337000,60
740,2019-01-09 09:40:00,20,100765,202238,일시불 린나이 간편쿡 자동불꽃조절 가스레인지 3구,주방,228000,13325000,2019-01-09 00:00:00,13325000,60
745,2019-01-09 10:40:00,20,100774,202261,엘렌실라 달팽이크림(콜라겐5+팩트3),이미용,79000,39797000,2019-01-09 00:00:00,39797000,60
754,2019-01-09 11:40:00,20,100448,202098,일시불 쿠첸 풀스텐 압력밥솥 10인용 (A1),주방,158000,23843000,2019-01-09 00:00:00,23843000,60
755,2019-01-09 11:40:00,20,100448,202093,무이자 쿠첸 풀스텐 압력밥솥 10인용(A1),주방,168000,13643000,2019-01-09 00:00:00,13643000,60
757,2019-01-09 11:40:00,20,100448,202095,무이자 쿠첸 풀스텐 압력밥솥 6인용(A1),주방,158000,3368000,2019-01-09 00:00:00,3368000,60
756,2019-01-09 11:40:00,20,100448,202100,일시불 쿠첸 풀스텐 압력밥솥 6인용(A1),주방,148000,10387000,2019-01-09 00:00:00,10387000,60
759,2019-01-09 12:30:00,30,100088,200235,에코라믹 컬링스톤프라이팬세트,주방,50900,63377000,2019-01-09 00:00:00,63377000,60
762,2019-01-09 13:40:00,20,100740,202171,농협안심벌꿀 4병,농수축,59900,32515000,2019-01-09 00:00:00,32515000,60
765,2019-01-09 14:40:00,20,100844,202491,하늘내린 용대리황태10미,농수축,32900,37926000,2019-01-09 00:00:00,37926000,60
768,2019-01-09 15:40:00,20,100255,200868,한일 대용량 스텐 분쇄믹서기,주방,109800,55902000,2019-01-09 00:00:00,55902000,60
771,2019-01-09 16:40:00,20,100491,201483,피시원 국내산 손질 대구 8팩 * 매운탕 양념 8팩,농수축,59900,65174000,2019-01-09 00:00:00,65174000,60
774,2019-01-09 17:40:00,20,100849,202512,멋진밥상 흥양농협 햅쌀 20kg,농수축,61000,45812000,2019-01-09 00:00:00,45812000,60
777,2019-01-09 18:40:00,20,100253,200864,안동간고등어 20팩,농수축,30900,46645000,2019-01-09 00:00:00,46645000,60
783,2019-01-09 19:40:00,20,100150,200465,무이자 LG 통돌이 세탁기,가전,489000,25447000,2019-01-09 00:00:00,25447000,60
782,2019-01-09 19:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,46947000,2019-01-09 00:00:00,46947000,60
786,2019-01-09 20:40:00,20,100501,201514,노비타 스마트 비데,생활용품,189000,67264000,2019-01-09 00:00:00,67264000,60
789,2019-01-09 21:40:00,20,100718,202108,로베르타 디 까메리노 올레이스 지퍼브라팬티,속옷,89900,59704000,2019-01-09 00:00:00,59704000,60
791,2019-01-09 22:30:00,30,100271,200896,헤스티지 엘레나 라쿤양가죽 콤비 롱코트,의류,299000,43137000,2019-01-09 00:00:00,43137000,60
794,2019-01-09 23:40:00,20,100808,202377,CERINI by PAT 남성 소프트 기모 릴렉스팬츠,의류,59900,42060000,2019-01-09 00:00:00,42060000,60
797,2019-01-10 00:40:00,20,100074,200197,비버리힐스폴로클럽 남성기초세트(2018FW골드),이미용,39800,45256000,2019-01-10 00:00:00,45256000,60
800,2019-01-10 01:40:00,20,100193,200652,레이프릴 무빙 맥시풀커버 브라팬티,속옷,69900,19472000,2019-01-10 00:00:00,19472000,60
806,2019-01-10 06:40:00,20,100738,202165,무이자 메디쉴드 자동 목 견인기기,생활용품,248000,7683000,2019-01-10 00:00:00,7683000,60
805,2019-01-10 06:40:00,20,100738,202168,일시불 메디쉴드 자동 목 견인기기,생활용품,238000,15987000,2019-01-10 00:00:00,15987000,60
809,2019-01-10 07:40:00,20,100761,202216,마담팰리스 웜기모 롱베스트 3종세트,의류,39900,19979000,2019-01-10 00:00:00,19979000,60
812,2019-01-10 08:40:00,20,100342,201059,아리스토우 남성기모티셔츠5종,의류,39900,35189000,2019-01-10 00:00:00,35189000,60
814,2019-01-10 09:30:00,30,100305,200970,오모떼 360도 텐션업 레이스 패키지 시즌4,속옷,109000,45094000,2019-01-10 00:00:00,45094000,60
825,2019-01-10 10:40:00,20,100765,202229,무이자 린나이 간편쿡 자동불꽃조절 가스레인지 2구,주방,218000,9924000,2019-01-10 00:00:00,9924000,60
826,2019-01-10 10:40:00,20,100765,202237,일시불 린나이 간편쿡 자동불꽃조절 가스레인지 2구,주방,208000,6739000,2019-01-10 00:00:00,6739000,60
824,2019-01-10 10:40:00,20,100765,202238,일시불 린나이 간편쿡 자동불꽃조절 가스레인지 3구,주방,228000,14762000,2019-01-10 00:00:00,14762000,60
823,2019-01-10 10:40:00,20,100765,202230,무이자 린나이 간편쿡 자동불꽃조절 가스레인지 3구,주방,238000,28519000,2019-01-10 00:00:00,28519000,60
829,2019-01-10 11:40:00,20,100315,201002,(직매입) 종근당건강 아이클리어 루테인,건강기능,69000,42357000,2019-01-10 00:00:00,42357000,60
832,2019-01-10 12:40:00,20,100849,202512,멋진밥상 흥양농협 햅쌀 20kg,농수축,61000,44029000,2019-01-10 00:00:00,44029000,60
835,2019-01-10 13:40:00,20,100231,200819,키친플라워 대용량 디지털 에어프라이어 5L,주방,89800,46241000,2019-01-10 00:00:00,46241000,60
838,2019-01-10 14:40:00,20,100253,200864,안동간고등어 20팩,농수축,30900,46517000,2019-01-10 00:00:00,46517000,60
841,2019-01-10 15:40:00,20,100198,200669,소들녘 더 맛있는 NEW  돼지왕구이 12팩,농수축,51900,32518000,2019-01-10 00:00:00,32518000,60
844,2019-01-10 16:40:00,20,100702,202074,영산포숙성 홍어8팩+무침3통,농수축,40900,56986000,2019-01-10 00:00:00,56986000,60
847,2019-01-10 17:40:00,20,100199,200670,소들녘 소 갈비탕,농수축,50900,51094000,2019-01-10 00:00:00,51094000,60
850,2019-01-10 18:40:00,20,100801,202365,바다먹자 국내산 손질꽃게 7팩,농수축,59900,44704000,2019-01-10 00:00:00,44704000,60
860,2019-01-10 19:40:00,20,100448,202093,무이자 쿠첸 풀스텐 압력밥솥 10인용(A1),주방,168000,11880000,2019-01-10 00:00:00,11880000,60
861,2019-01-10 19:40:00,20,100448,202100,일시불 쿠첸 풀스텐 압력밥솥 6인용(A1),주방,148000,15589000,2019-01-10 00:00:00,15589000,60
862,2019-01-10 19:40:00,20,100448,202095,무이자 쿠첸 풀스텐 압력밥솥 6인용(A1),주방,158000,1742000,2019-01-10 00:00:00,1742000,60
859,2019-01-10 19:40:00,20,100448,202098,일시불 쿠첸 풀스텐 압력밥솥 10인용 (A1),주방,158000,37168000,2019-01-10 00:00:00,37168000,60
865,2019-01-10 20:40:00,20,100664,202004,크로커다일 풀커버 레이스 브라팬티 4세트,속옷,79900,46010000,2019-01-10 00:00:00,46010000,60
868,2019-01-10 21:40:00,20,100322,201479,국내산 손질갑오징어 8팩,농수축,49900,88341000,2019-01-10 00:00:00,88341000,60
886,2019-01-10 22:40:00,20,100148,200451,무이자 LG 울트라HD TV 70UK7400KNA,가전,2990000,7274000,2019-01-10 00:00:00,7274000,60
883,2019-01-10 22:40:00,20,100148,200508,일시불 LG 울트라HD TV 65UK6800HNC,가전,1900000,22984000,2019-01-10 00:00:00,22984000,60
884,2019-01-10 22:40:00,20,100148,200441,무이자 LG 울트라HD TV 65UK6800HNC,가전,2130000,41214000,2019-01-10 00:00:00,41214000,60
881,2019-01-10 22:40:00,20,100148,200499,일시불 LG 울트라HD TV 55UK6800HNC,가전,1300000,12584000,2019-01-10 00:00:00,12584000,60
882,2019-01-10 22:40:00,20,100148,200432,무이자 LG 울트라HD TV 55UK6800HNC,가전,1440000,17432000,2019-01-10 00:00:00,17432000,60
885,2019-01-10 22:40:00,20,100148,200518,일시불 LG 울트라HD TV 70UK7400KNA,가전,2700000,6571000,2019-01-10 00:00:00,6571000,60
889,2019-01-10 23:40:00,20,100049,202044,마리노블 밍크 롱코트,의류,499000,57838000,2019-01-10 00:00:00,57838000,60
892,2019-01-11 00:40:00,20,100193,200652,레이프릴 무빙 맥시풀커버 브라팬티,속옷,69900,31392000,2019-01-11 00:00:00,31392000,60
895,2019-01-11 01:40:00,20,100266,200881,마리끌레르 파리컬렉션 리얼 하이드로 립스틱(리뉴얼),이미용,39900,14294000,2019-01-11 00:00:00,14294000,60
901,2019-01-11 06:40:00,20,100280,200908,에버라스트 여성 기능성 에어로웜 동내의 3세트,속옷,39900,7100000,2019-01-11 00:00:00,7100000,60
900,2019-01-11 06:40:00,20,100280,200907,에버라스트 남성 기능성 에어로웜 동내의 3세트,속옷,39900,11048000,2019-01-11 00:00:00,11048000,60
906,2019-01-11 07:40:00,20,100346,201070,테이트 남성 기모티셔츠6종,의류,39900,6118000,2019-01-11 00:00:00,6118000,60
907,2019-01-11 07:40:00,20,100346,201077,테이트 여성 기모티셔츠6종,의류,39900,8158000,2019-01-11 00:00:00,8158000,60
909,2019-01-11 08:30:00,30,100305,200988,오모떼 프런트후크 데오브라 시즌2,속옷,59000,48847000,2019-01-11 00:00:00,48847000,60
912,2019-01-11 09:40:00,20,100816,202421,보코 폭스퍼구스다운 롱패딩,의류,169000,75985000,2019-01-11 00:00:00,75985000,60
922,2019-01-11 10:40:00,20,100837,202458,(도냄)일시불 쿠쿠전기밥솥 10인용,주방,208000,14823000,2019-01-11 00:00:00,14823000,60
924,2019-01-11 10:40:00,20,100837,202457,(도냄)일시불  쿠쿠전기밥솥 6인용,주방,198000,7092000,2019-01-11 00:00:00,7092000,60
923,2019-01-11 10:40:00,20,100837,202456,(도냄)무이자 쿠쿠전기밥솥 6인용,주방,208000,5220000,2019-01-11 00:00:00,5220000,60
