,방송일시,노출(분),마더코드,상품코드,상품명,상품군,판매단가,취급액,날짜,이익,누적노출
2841,2019-01-31 16:40:00,20,100074,200197,비버리힐스폴로클럽 남성기초세트(2018FW골드),이미용,39800,36334000,2019-01-31 00:00:00,7434000,120
2933,2019-02-01 17:40:00,20,100074,200197,비버리힐스폴로클럽 남성기초세트(2018FW골드),이미용,39800,43630000,2019-02-01 00:00:00,5995000,60
3011,2019-02-02 13:40:00,20,100074,200197,비버리힐스폴로클럽 남성기초세트(2018FW골드),이미용,39800,65875000,2019-02-02 00:00:00,13610000,60
3131,2019-02-03 15:40:00,20,100074,200197,비버리힐스폴로클럽 남성기초세트(2018FW골드),이미용,39800,67939000,2019-02-03 00:00:00,11718000,60
3207,2019-02-04 11:40:00,20,100074,200197,비버리힐스폴로클럽 남성기초세트(2018FW골드),이미용,39800,59698000,2019-02-04 00:00:00,23226000,60
3331,2019-02-05 17:40:00,20,100074,200197,비버리힐스폴로클럽 남성기초세트(2018FW골드),이미용,39800,59930000,2019-02-05 00:00:00,26596000,60
3416,2019-02-06 14:40:00,20,100074,200197,비버리힐스폴로클럽 남성기초세트(2018FW골드),이미용,39800,61257000,2019-02-06 00:00:00,18386000,60
3518,2019-02-07 09:40:00,20,100074,200197,비버리힐스폴로클럽 남성기초세트(2018FW골드),이미용,39800,41711000,2019-02-07 00:00:00,12476000,60
3662,2019-02-08 19:40:00,20,100074,200197,비버리힐스폴로클럽 남성기초세트(2018FW골드),이미용,39800,68696000,2019-02-08 00:00:00,30326000,60
3863,2019-02-10 14:40:00,20,100074,200197,비버리힐스폴로클럽 남성기초세트(2018FW골드),이미용,39800,68744000,2019-02-10 00:00:00,3358000,60
3970,2019-02-12 00:40:00,20,100074,200197,비버리힐스폴로클럽 남성기초세트(2018FW골드),이미용,39800,41322000,2019-02-12 00:00:00,12986000,60
4173,2019-02-13 22:40:00,20,100074,200197,비버리힐스폴로클럽 남성기초세트(2018FW골드),이미용,39800,46777000,2019-02-13 00:00:00,10469000,60
4249,2019-02-14 20:40:00,20,100074,200197,비버리힐스폴로클럽 남성기초세트(2018FW골드),이미용,39800,56386000,2019-02-14 00:00:00,17952000,60
4442,2019-02-16 13:40:00,20,100074,200197,비버리힐스폴로클럽 남성기초세트(2018FW골드),이미용,39800,60428000,2019-02-16 00:00:00,9745000,60
4545,2019-02-17 14:40:00,20,100074,200197,비버리힐스폴로클럽 남성기초세트(2018FW골드),이미용,39800,58647000,2019-02-17 00:00:00,3390000,60
4671,2019-02-18 20:40:00,20,100074,200197,비버리힐스폴로클럽 남성기초세트(2018FW골드),이미용,39800,56644000,2019-02-18 00:00:00,19905000,60
4769,2019-02-19 17:40:00,20,100074,200197,비버리힐스폴로클럽 남성기초세트(2018FW골드),이미용,39800,40864000,2019-02-19 00:00:00,9778000,60
4928,2019-02-20 23:40:00,20,100074,200197,비버리힐스폴로클럽 남성기초세트(2018FW골드),이미용,39800,48850000,2019-02-20 00:00:00,12177000,60
5161,2019-02-23 13:40:00,20,100074,200197,비버리힐스폴로클럽 남성기초세트(2018FW골드),이미용,39800,44595000,2019-02-23 00:00:00,11528000,60
5267,2019-02-24 14:40:00,20,100074,200197,비버리힐스폴로클럽 남성기초세트(2018FW골드),이미용,39800,54713000,2019-02-24 00:00:00,9167000,60
5402,2019-02-25 19:40:00,20,100074,200197,비버리힐스폴로클럽 남성기초세트(2018FW골드),이미용,39800,44164000,2019-02-25 00:00:00,11655000,60
5554,2019-02-27 20:40:00,20,100074,200197,비버리힐스폴로클럽 남성기초세트(2018FW골드),이미용,39800,71801000,2019-02-27 00:00:00,22071000,60
5740,2019-03-01 14:40:00,20,100074,200197,비버리힐스폴로클럽 남성기초세트(2018FW골드),이미용,39800,55094000,2019-03-01 00:00:00,20633000,60
5865,2019-03-02 15:40:00,20,100074,200197,비버리힐스폴로클럽 남성기초세트(2018FW골드),이미용,39800,56907000,2019-03-02 00:00:00,2515000,60
6203,2019-03-05 17:40:00,20,100074,200197,비버리힐스폴로클럽 남성기초세트(2018FW골드),이미용,39800,42055000,2019-03-05 00:00:00,12739000,60
6675,2019-03-10 01:40:00,20,100074,200197,비버리힐스폴로클럽 남성기초세트(2018FW골드),이미용,39800,12750000,2019-03-10 00:00:00,3511000,40
6800,2019-03-11 07:40:00,20,100074,200197,비버리힐스폴로클럽 남성기초세트(2018FW골드),이미용,39800,22135000,2019-03-11 00:00:00,5892000,60
7811,2019-03-20 23:40:00,20,100074,200197,비버리힐스폴로클럽 남성기초세트(2018FW골드),이미용,39800,44043000,2019-03-20 00:00:00,5716000,60
7862,2019-03-21 13:40:00,20,100074,200197,비버리힐스폴로클럽 남성기초세트(2018FW골드),이미용,39800,40101000,2019-03-21 00:00:00,10780000,60
8175,2019-03-24 13:40:00,20,100074,200197,비버리힐스폴로클럽 남성기초세트(2018FW골드),이미용,39800,57788000,2019-03-24 00:00:00,4357000,60
40,2019-01-01 18:40:00,20,100435,201350,우리바다 손질왕꼬막 24팩,농수축,39900,101468000,2019-01-01 00:00:00,15531000,60
390,2019-01-05 17:40:00,20,100435,201350,우리바다 손질왕꼬막 24팩,농수축,39900,104552000,2019-01-05 00:00:00,27303000,60
589,2019-01-07 18:40:00,20,100435,201350,우리바다 손질왕꼬막 24팩,농수축,39900,90143000,2019-01-07 00:00:00,22918000,60
1146,2019-01-13 16:40:00,20,100435,201350,우리바다 손질왕꼬막 24팩,농수축,39900,57876000,2019-01-13 00:00:00,-57390000,60
2139,2019-01-23 20:40:00,20,100435,201350,우리바다 손질왕꼬막 24팩,농수축,39900,101043000,2019-01-23 00:00:00,10524000,60
2403,2019-01-26 19:40:00,20,100435,201350,우리바다 손질왕꼬막 24팩,농수축,39900,122893000,2019-01-26 00:00:00,44760000,60
2660,2019-01-29 21:40:00,20,100435,201350,우리바다 손질왕꼬막 24팩,농수축,39900,110609000,2019-01-29 00:00:00,567000,60
3555,2019-02-07 18:40:00,20,100435,201350,우리바다 손질왕꼬막 24팩,농수축,39900,69540000,2019-02-07 00:00:00,1365000,60
3869,2019-02-10 16:40:00,20,100435,201350,우리바다 손질왕꼬막 24팩,농수축,39900,102698000,2019-02-10 00:00:00,19418000,60
4143,2019-02-13 18:40:00,20,100435,201350,우리바다 손질왕꼬막 24팩,농수축,39900,65595000,2019-02-13 00:00:00,9607000,60
4331,2019-02-15 16:40:00,20,100435,201350,우리바다 손질왕꼬막 24팩,농수축,39900,82620000,2019-02-15 00:00:00,18208000,60
4454,2019-02-16 17:40:00,20,100435,201350,우리바다 손질왕꼬막 24팩,농수축,39900,91316000,2019-02-16 00:00:00,4569000,60
4874,2019-02-20 18:40:00,20,100435,201350,우리바다 손질왕꼬막 24팩,농수축,39900,58806000,2019-02-20 00:00:00,6512000,60
5181,2019-02-23 20:40:00,20,100435,201350,우리바다 손질왕꼬막 24팩,농수축,39900,62146000,2019-02-23 00:00:00,15297000,60
5273,2019-02-24 16:40:00,20,100435,201350,우리바다 손질왕꼬막 24팩,농수축,39900,88264000,2019-02-24 00:00:00,24469000,60
5462,2019-02-26 18:40:00,20,100435,201350,우리바다 손질왕꼬막 24팩,농수축,39900,59741000,2019-02-26 00:00:00,1990000,60
5871,2019-03-02 17:40:00,20,100435,201350,우리바다 손질왕꼬막 24팩,농수축,39900,82667000,2019-03-02 00:00:00,18438000,60
6000,2019-03-03 18:40:00,20,100435,201350,우리바다 손질왕꼬막 24팩,농수축,39900,61866000,2019-03-03 00:00:00,7944000,60
6206,2019-03-05 18:40:00,20,100435,201350,우리바다 손질왕꼬막 24팩,농수축,39900,71021000,2019-03-05 00:00:00,16459000,60
6633,2019-03-09 17:40:00,20,100435,201350,우리바다 손질왕꼬막 24팩,농수축,39900,53884000,2019-03-09 00:00:00,5953000,60
43,2019-01-01 19:40:00,20,100607,201892,푸마 에어핏 서포트 브라세트 15종+4종,속옷,119000,84610000,2019-01-01 00:00:00,15261000,60
434,2019-01-05 22:40:00,20,100607,201892,푸마 에어핏 서포트 브라세트 15종+4종,속옷,119000,85094000,2019-01-05 00:00:00,22264000,60
1566,2019-01-17 23:40:00,20,100607,201892,푸마 에어핏 서포트 브라세트 15종+4종,속옷,119000,64032000,2019-01-17 00:00:00,-8170000,60
1749,2019-01-19 22:40:00,20,100607,201892,푸마 에어핏 서포트 브라세트 15종+4종,속옷,119000,66974000,2019-01-19 00:00:00,12698000,60
2602,2019-01-28 23:40:00,20,100607,201892,푸마 에어핏 서포트 브라세트 15종+4종,속옷,119000,34165000,2019-01-28 00:00:00,-17028000,60
2657,2019-01-29 20:40:00,20,100607,201892,푸마 에어핏 서포트 브라세트 15종+4종,속옷,119000,44184000,2019-01-29 00:00:00,-26677000,60
48,2019-01-01 20:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,68320000,2019-01-01 00:00:00,11461000,60
326,2019-01-04 19:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,45431000,2019-01-04 00:00:00,24073000,60
381,2019-01-05 14:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,27022000,2019-01-05 00:00:00,4248000,60
518,2019-01-06 21:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,29854000,2019-01-06 00:00:00,-18410000,60
606,2019-01-07 21:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,49680000,2019-01-07 00:00:00,19859000,60
782,2019-01-09 19:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,46947000,2019-01-09 00:00:00,29871000,60
1138,2019-01-13 13:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,59724000,2019-01-13 00:00:00,19825000,60
1267,2019-01-14 22:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,39833000,2019-01-14 00:00:00,15643000,60
1467,2019-01-16 21:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,41249000,2019-01-16 00:00:00,99000,60
1789,2019-01-20 11:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,45530000,2019-01-20 00:00:00,12844000,60
1939,2019-01-21 21:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,48396000,2019-01-21 00:00:00,15677000,60
2414,2019-01-26 22:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,35453000,2019-01-26 00:00:00,12745000,60
2512,2019-01-27 21:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,39899000,2019-01-27 00:00:00,2997000,60
2766,2019-01-30 21:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,39701000,2019-01-30 00:00:00,2799000,60
2944,2019-02-01 20:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,29900000,2019-02-01 00:00:00,15667000,60
3148,2019-02-03 19:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,51307000,2019-02-03 00:00:00,29883000,60
3256,2019-02-04 22:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,32671000,2019-02-04 00:00:00,16954000,60
3367,2019-02-05 21:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,69778000,2019-02-05 00:00:00,32720000,60
3454,2019-02-06 20:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,49756000,2019-02-06 00:00:00,21307000,60
3859,2019-02-10 13:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,59750000,2019-02-10 00:00:00,34072000,60
4036,2019-02-12 19:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,32737000,2019-02-12 00:00:00,8576000,60
4254,2019-02-14 21:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,47151000,2019-02-14 00:00:00,7257000,60
4565,2019-02-17 19:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,49723000,2019-02-17 00:00:00,24078000,60
4688,2019-02-18 22:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,29834000,2019-02-18 00:00:00,2704000,60
4798,2019-02-19 21:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,38410000,2019-02-19 00:00:00,4321000,60
5186,2019-02-23 21:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,44083000,2019-02-23 00:00:00,7091000,60
5263,2019-02-24 13:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,49822000,2019-02-24 00:00:00,22758000,60
5688,2019-02-28 22:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,42665000,2019-02-28 00:00:00,8510000,60
5899,2019-03-02 21:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,42501000,2019-03-02 00:00:00,8451000,60
6017,2019-03-03 20:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,25567000,2019-03-03 00:00:00,8517000,60
6541,2019-03-08 20:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,34050000,2019-03-08 00:00:00,4143000,60
6713,2019-03-10 12:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,39706000,2019-03-10 00:00:00,8517000,60
6863,2019-03-11 21:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,42632000,2019-03-11 00:00:00,21373000,60
7112,2019-03-13 23:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,21292000,2019-03-13 00:00:00,-12758000,60
7385,2019-03-16 21:00:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,32570000,2019-03-16 00:00:00,11245000,60
8825,2019-03-30 21:00:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,68017000,2019-03-30 00:00:00,15619000,60
9063,2019-04-01 21:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,75033000,2019-04-01 00:00:00,55512000,60
9766,2019-04-07 10:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,48857000,2019-04-07 00:00:00,23856000,60
10057,2019-04-09 20:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,19489000,2019-04-09 00:00:00,-1354000,60
10440,2019-04-12 23:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,23680000,2019-04-12 00:00:00,33000,60
10631,2019-04-14 21:00:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,54273000,2019-04-14 00:00:00,30561000,60
10752,2019-04-15 20:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,26484000,2019-04-15 00:00:00,-1322000,60
10983,2019-04-17 20:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,25034000,2019-04-17 00:00:00,0,60
11255,2019-04-19 21:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,34802000,2019-04-19 00:00:00,1387000,60
11967,2019-04-25 23:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,19457000,2019-04-25 00:00:00,-2772000,60
12678,2019-05-02 21:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,34120000,2019-05-02 00:00:00,12201000,120
12929,2019-05-04 21:00:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,34184000,2019-05-04 00:00:00,15055000,60
13457,2019-05-08 21:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,39730000,2019-05-08 00:00:00,9635000,60
14000,2019-05-12 23:00:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,50474000,2019-05-12 00:00:00,27256000,60
14104,2019-05-13 20:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,42361000,2019-05-13 00:00:00,21773000,60
14508,2019-05-16 23:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,26007000,2019-05-16 00:00:00,6878000,60
17002,2019-06-09 09:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,33820000,2019-06-09 00:00:00,1409000,60
17176,2019-06-10 22:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,50126000,2019-06-10 00:00:00,21783000,60
17261,2019-06-11 20:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,36449000,2019-06-11 00:00:00,14772000,60
18595,2019-06-24 21:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,40486000,2019-06-24 00:00:00,-2723000,60
19175,2019-06-30 22:00:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,33726000,2019-06-30 00:00:00,5320000,60
19382,2019-07-02 21:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,46395000,2019-07-02 00:00:00,21826000,60
19613,2019-07-04 23:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,23207000,2019-07-04 00:00:00,1362000,60
19814,2019-07-06 23:00:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,45128000,2019-07-06 00:00:00,31000,60
20015,2019-07-08 22:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,28655000,2019-07-08 00:00:00,-4119000,60
20359,2019-07-11 21:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,34136000,2019-07-11 00:00:00,13622000,60
20806,2019-07-15 21:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,45097000,2019-07-15 00:00:00,2788000,60
21251,2019-07-19 20:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,39680000,2019-07-19 00:00:00,15048000,60
21610,2019-07-22 21:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,51844000,2019-07-22 00:00:00,19039000,60
21858,2019-07-24 21:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,36860000,2019-07-24 00:00:00,6842000,60
22059,2019-07-26 20:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,38222000,2019-07-26 00:00:00,6779000,60
22656,2019-08-01 21:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,49562000,2019-08-01 00:00:00,22077000,60
22880,2019-08-03 23:00:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,45414000,2019-08-03 00:00:00,2775000,60
23312,2019-08-07 21:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,26146000,2019-08-07 00:00:00,-9666000,60
23643,2019-08-10 23:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,24742000,2019-08-10 00:00:00,9571000,40
23645,2019-08-11 00:00:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,24774000,2019-08-11 00:00:00,24774000,20
23852,2019-08-12 20:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,45446000,2019-08-12 00:00:00,20640000,60
24312,2019-08-16 20:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,28857000,2019-08-16 00:00:00,12346000,60
24528,2019-08-18 22:00:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,17915000,2019-08-18 00:00:00,-4083000,60
24859,2019-08-21 22:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,37216000,2019-08-21 00:00:00,4180000,60
25265,2019-08-25 23:00:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,33004000,2019-08-25 00:00:00,12345000,60
25979,2019-09-02 21:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,51395000,2019-09-02 00:00:00,20705000,60
26817,2019-09-10 23:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,33431000,2019-09-10 00:00:00,19448000,60
27323,2019-09-15 20:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,50138000,2019-09-15 00:00:00,32059000,60
